StudentID,Semester,Attendance,InternalMarks,AssignmentScore,StudyHours,Backlogs,Participation,MidtermMarks,FinalExamMarks,GPA,RiskLevel
1354,2,64,21,12,9,0,50,34,64,6.56,Moderate Risk
1355,5,73,15,14,9,0,40,25,64,7.22,Moderate Risk
1356,2,65,20,13,8,0,43,32,53,6.59,Moderate Risk
1357,3,71,21,13,8,0,48,32,63,7.41,Moderate Risk
1358,5,71,15,11,12,1,43,28,67,6.91,Moderate Risk
1359,3,73,20,14,11,0,45,34,67,7.1,Moderate Risk
1360,6,65,16,10,8,0,51,25,62,6.86,Moderate Risk
1361,1,64,15,10,13,0,56,34,63,6.25,Moderate Risk
1362,7,70,18,14,11,0,41,30,55,6.91,Moderate Risk
1363,6,79,19,10,9,1,54,28,52,6.47,Moderate Risk
1364,7,67,19,12,13,0,52,34,69,6.42,Moderate Risk
1365,6,61,21,14,12,1,41,34,54,6.32,Moderate Risk
1366,2,74,21,12,8,0,56,29,58,7.1,Moderate Risk
1367,6,70,21,10,11,0,54,25,69,6.25,Moderate Risk
1368,4,63,18,14,14,1,52,33,65,6.68,Moderate Risk
1369,7,71,18,12,11,1,57,29,66,6.69,Moderate Risk
1370,5,78,19,13,14,1,55,29,62,7.47,Moderate Risk
1371,5,79,16,14,9,0,51,25,64,6.95,Moderate Risk
1372,1,75,15,10,11,0,44,31,50,6.43,Moderate Risk
1373,6,76,15,12,8,0,52,30,55,7.22,Moderate Risk
1374,6,62,21,11,10,0,58,31,53,6.46,Moderate Risk
1375,2,61,18,14,14,1,59,34,68,7.25,Moderate Risk
1376,4,69,19,11,13,0,52,34,50,6.22,Moderate Risk
1377,5,77,16,13,8,0,43,34,51,7.39,Moderate Risk
1378,7,70,16,10,12,1,45,31,63,6.3,Moderate Risk
1379,7,74,19,13,14,1,41,30,62,7.4,Moderate Risk
1380,3,68,21,11,8,0,44,30,68,6.55,Moderate Risk
1381,7,61,18,10,8,0,45,26,52,7.13,Moderate Risk
1382,2,72,19,10,12,1,44,27,67,6.15,Moderate Risk
1383,2,67,21,14,8,1,43,26,55,7.19,Moderate Risk
1384,3,66,16,11,8,0,40,30,54,6.74,Moderate Risk
1385,4,77,19,13,14,0,42,25,65,6.84,Moderate Risk
1386,4,78,17,13,14,1,56,31,62,7.44,Moderate Risk
1387,6,72,17,11,10,1,59,25,66,6.8,Moderate Risk
1388,4,73,18,11,13,1,40,34,67,7.19,Moderate Risk
1389,3,77,18,11,9,1,44,34,67,6.26,Moderate Risk
1390,6,62,21,10,12,0,41,26,56,6.82,Moderate Risk
1391,4,61,16,13,8,1,52,34,64,6.91,Moderate Risk
1392,1,64,16,10,13,1,53,27,63,6.55,Moderate Risk
1393,4,62,19,11,8,0,50,32,50,6.2,Moderate Risk
1394,4,66,20,14,11,1,50,25,54,6.9,Moderate Risk
1395,5,74,17,14,10,0,48,33,66,7.01,Moderate Risk
1396,1,78,19,14,8,0,40,33,64,6.7,Moderate Risk
1397,7,79,16,13,8,1,45,32,61,6.81,Moderate Risk
1398,3,73,15,11,14,0,46,28,63,7.31,Moderate Risk
1399,6,62,15,14,13,1,42,30,68,6.56,Moderate Risk
1400,6,64,16,10,8,0,42,27,60,6.49,Moderate Risk
1401,3,78,20,14,11,1,49,27,53,6.8,Moderate Risk
1402,4,70,17,12,11,0,45,33,59,6.15,Moderate Risk
1403,4,75,17,11,10,1,45,28,60,6.51,Moderate Risk
1404,3,71,16,14,13,0,54,30,63,7.37,Moderate Risk
1405,4,73,19,14,13,0,47,31,64,6.46,Moderate Risk
1406,7,78,16,13,13,0,47,30,69,6.68,Moderate Risk
1407,7,62,16,10,10,0,55,29,54,6.22,Moderate Risk
1408,6,77,16,14,14,0,55,31,63,7.08,Moderate Risk
1409,1,63,18,10,14,1,45,28,55,7.24,Moderate Risk
1410,6,75,16,10,11,0,53,28,61,6.7,Moderate Risk
1411,7,63,16,14,12,1,57,25,65,7.42,Moderate Risk
1412,1,64,19,12,11,1,40,28,50,6.74,Moderate Risk
1413,3,67,19,11,9,1,56,31,60,6.4,Moderate Risk
1414,5,65,17,10,8,1,59,32,60,7.21,Moderate Risk
1415,1,67,17,14,10,1,57,30,65,6.92,Moderate Risk
1416,2,62,17,10,13,0,46,26,63,7.36,Moderate Risk
1417,7,74,21,10,10,0,44,29,55,6.47,Moderate Risk
1418,6,70,18,14,10,0,48,32,52,6.09,Moderate Risk
1419,3,63,15,10,12,1,55,27,65,6.84,Moderate Risk
1420,7,60,16,13,12,1,48,30,57,7.1,Moderate Risk
1421,2,66,17,10,13,0,58,26,64,7.21,Moderate Risk
1422,5,69,18,11,14,1,52,32,64,6.37,Moderate Risk
1423,3,78,20,12,9,0,43,25,68,6.45,Moderate Risk
1424,7,66,15,11,14,1,46,32,65,6.4,Moderate Risk
1425,2,77,21,14,12,1,44,31,56,6.01,Moderate Risk
1426,3,76,18,12,9,0,42,25,59,6.02,Moderate Risk
1427,6,76,19,13,12,0,45,33,69,7.13,Moderate Risk
1428,2,66,19,14,12,0,41,30,55,6.78,Moderate Risk
1429,5,66,16,10,12,1,55,34,69,7.24,Moderate Risk
1430,2,66,17,10,8,0,56,30,54,7.04,Moderate Risk
1431,4,75,20,11,14,1,55,31,69,6.02,Moderate Risk
1432,4,68,16,11,12,1,59,33,53,7.33,Moderate Risk
1433,6,75,17,13,12,1,49,33,66,7.49,Moderate Risk
1434,2,69,16,14,11,0,43,28,53,6.39,Moderate Risk
1435,6,78,19,13,12,0,52,31,65,6.7,Moderate Risk
1436,6,60,21,13,13,0,55,29,65,6.59,Moderate Risk
1437,1,68,16,14,9,0,42,32,59,6.01,Moderate Risk
1438,3,74,15,13,12,1,43,28,64,6.52,Moderate Risk
1439,6,64,15,11,10,0,47,29,67,7.43,Moderate Risk
1440,6,71,15,14,13,1,54,31,63,6.91,Moderate Risk
1441,6,62,19,13,14,0,52,26,66,6.94,Moderate Risk
1442,3,79,16,14,9,0,59,34,62,6.92,Moderate Risk
1443,7,72,18,13,11,1,44,33,51,6.12,Moderate Risk
1444,6,79,19,14,10,0,55,25,68,6.91,Moderate Risk
1445,6,68,21,12,12,0,43,31,61,6.24,Moderate Risk
1446,4,64,21,11,9,1,47,27,64,7.06,Moderate Risk
1447,3,77,16,11,12,0,40,34,69,6.76,Moderate Risk
1448,5,77,19,11,14,1,47,25,61,6.8,Moderate Risk
1449,6,71,16,10,9,1,43,32,50,7.24,Moderate Risk
1450,2,60,17,11,8,0,51,30,59,7.08,Moderate Risk
1451,1,69,17,11,13,0,55,30,52,6.22,Moderate Risk
1452,5,72,16,11,13,1,43,30,57,6.99,Moderate Risk
1453,2,67,20,11,8,1,52,31,63,7.37,Moderate Risk
1454,5,69,17,14,11,0,43,31,51,6.74,Moderate Risk
1455,1,64,21,11,11,0,59,34,56,7.11,Moderate Risk
1456,1,72,19,13,14,0,40,26,66,7.06,Moderate Risk
1457,6,65,16,10,14,1,54,27,65,7.38,Moderate Risk
1458,5,62,17,12,13,1,56,28,62,7.43,Moderate Risk
1459,5,61,21,11,10,0,49,27,54,7.4,Moderate Risk
1460,5,69,17,11,10,1,56,32,59,6.14,Moderate Risk
1461,7,65,16,14,14,1,42,25,56,6.48,Moderate Risk
1462,5,60,18,11,14,0,54,34,56,6.96,Moderate Risk
1463,2,65,19,10,9,1,42,33,66,7.12,Moderate Risk
1464,5,71,17,10,11,1,58,27,55,7.05,Moderate Risk
1465,5,63,16,13,13,0,46,28,67,6.49,Moderate Risk
1466,5,76,18,10,13,1,52,27,67,6.62,Moderate Risk
1467,7,62,15,11,8,0,53,27,62,6.48,Moderate Risk
1468,6,62,17,13,11,0,50,25,57,6.31,Moderate Risk
1469,7,79,18,12,10,0,53,30,65,6.0,Moderate Risk
1470,1,73,16,14,13,1,48,25,55,6.63,Moderate Risk
1471,2,72,16,14,13,0,58,28,56,6.25,Moderate Risk
1472,3,71,20,14,12,1,57,29,57,6.21,Moderate Risk
1473,2,67,15,11,13,1,43,27,61,6.47,Moderate Risk
1474,5,65,17,11,14,0,44,33,52,6.96,Moderate Risk
1475,6,63,18,13,14,0,55,34,63,6.46,Moderate Risk
1476,5,68,21,13,12,1,43,26,52,7.17,Moderate Risk
1477,3,63,20,13,10,1,40,25,65,6.96,Moderate Risk
1478,5,68,17,10,11,0,48,26,60,6.32,Moderate Risk
1479,7,65,19,13,14,0,47,26,66,6.51,Moderate Risk
1480,1,78,21,11,13,0,43,25,54,6.59,Moderate Risk
1481,2,79,19,10,11,1,59,33,53,6.97,Moderate Risk
1482,1,76,15,10,11,0,41,33,69,6.86,Moderate Risk
1483,1,64,21,12,11,0,53,33,53,6.7,Moderate Risk
1484,1,63,15,11,10,0,46,34,62,7.48,Moderate Risk
1485,3,63,20,11,10,1,49,29,56,6.89,Moderate Risk
1486,3,63,16,13,14,1,49,29,65,7.49,Moderate Risk
1487,5,79,17,11,9,1,55,25,65,6.02,Moderate Risk
1488,7,66,18,10,12,1,43,25,65,6.37,Moderate Risk
1489,6,75,17,11,13,1,49,29,61,7.18,Moderate Risk
1490,5,76,15,12,8,1,46,33,61,6.86,Moderate Risk
1491,7,74,20,14,13,1,47,31,55,6.6,Moderate Risk
1492,1,60,15,13,9,1,46,33,54,6.64,Moderate Risk
1493,7,72,19,12,11,1,57,33,68,6.87,Moderate Risk
1494,6,61,18,14,14,0,50,25,51,6.86,Moderate Risk
1495,2,65,21,14,10,1,52,34,69,6.27,Moderate Risk
1496,7,75,19,13,13,1,57,26,65,7.19,Moderate Risk
1497,5,68,16,13,8,0,43,33,64,6.71,Moderate Risk
1498,4,65,17,11,8,1,59,28,66,6.19,Moderate Risk
1499,3,61,20,13,8,1,54,26,65,6.42,Moderate Risk
1500,5,76,15,14,8,1,42,26,64,7.03,Moderate Risk
1501,7,63,18,10,8,0,57,31,64,7.18,Moderate Risk
1502,1,72,21,14,13,0,51,32,69,6.12,Moderate Risk
1503,4,74,19,13,13,1,57,26,64,7.39,Moderate Risk
1504,3,74,16,13,9,1,59,34,59,7.14,Moderate Risk
1505,5,68,18,12,12,1,56,30,59,6.82,Moderate Risk
1506,6,72,16,11,12,1,44,26,60,6.85,Moderate Risk
1507,3,61,21,10,12,0,59,26,52,6.58,Moderate Risk
1508,6,78,18,13,14,1,46,25,68,6.91,Moderate Risk
1509,3,74,20,10,10,1,56,34,64,7.23,Moderate Risk
1510,4,76,15,10,9,0,44,32,56,6.56,Moderate Risk
1511,4,77,19,12,10,0,53,33,55,6.97,Moderate Risk
1512,4,63,15,12,13,1,56,32,63,6.5,Moderate Risk
1513,3,70,20,14,12,1,49,34,57,7.4,Moderate Risk
1514,4,67,21,11,10,0,55,33,62,7.34,Moderate Risk
1515,3,76,17,11,12,1,40,34,68,7.34,Moderate Risk
1516,1,79,20,14,13,0,56,25,52,6.45,Moderate Risk
1517,7,67,17,12,13,1,42,31,68,7.48,Moderate Risk
1518,5,79,17,14,14,0,59,32,53,6.72,Moderate Risk
1519,5,75,20,11,10,0,44,33,67,6.06,Moderate Risk
1520,5,77,17,14,12,1,59,28,51,7.35,Moderate Risk
1521,7,78,19,14,9,1,45,28,68,6.41,Moderate Risk
1522,4,61,17,12,14,0,41,34,65,6.84,Moderate Risk
1523,7,74,21,10,9,1,58,25,65,6.33,Moderate Risk
1524,4,71,15,12,13,1,40,34,66,6.45,Moderate Risk
1525,4,76,16,13,14,1,47,31,69,6.33,Moderate Risk
1526,4,68,17,12,9,0,53,25,62,6.05,Moderate Risk
1527,7,74,17,10,13,1,46,25,67,7.12,Moderate Risk
1528,3,67,18,12,9,0,55,31,60,6.11,Moderate Risk
1529,5,61,20,10,11,1,46,26,58,6.66,Moderate Risk
1530,1,63,18,13,8,1,59,32,56,6.05,Moderate Risk
1531,6,67,21,14,11,0,59,26,69,6.59,Moderate Risk
1532,2,66,21,14,13,1,59,32,57,6.81,Moderate Risk
1533,4,75,17,10,8,0,42,28,56,7.24,Moderate Risk
1534,3,75,20,12,14,0,59,25,51,6.75,Moderate Risk
1535,6,61,17,10,8,0,45,27,64,7.14,Moderate Risk
1536,2,70,20,11,10,1,46,34,61,6.38,Moderate Risk
1537,6,67,21,13,10,0,54,28,58,6.28,Moderate Risk
1538,5,75,15,13,9,1,59,29,60,7.12,Moderate Risk
1539,5,78,21,12,9,0,50,27,57,6.46,Moderate Risk
1540,2,75,19,13,8,1,50,31,64,6.04,Moderate Risk
1541,5,79,21,10,13,0,47,31,51,7.34,Moderate Risk
1542,6,65,19,14,11,0,57,31,59,7.09,Moderate Risk
1543,5,72,20,14,12,1,48,25,67,6.29,Moderate Risk
1544,4,79,18,14,12,1,54,27,55,7.45,Moderate Risk
1545,4,78,19,11,8,0,46,34,61,6.5,Moderate Risk
1546,3,65,15,10,11,1,44,33,51,7.05,Moderate Risk
1547,1,71,16,11,11,0,41,31,63,7.31,Moderate Risk
1548,3,76,18,14,14,1,40,25,60,7.23,Moderate Risk
1549,3,71,21,14,8,1,51,34,68,7.47,Moderate Risk
1550,5,68,17,13,9,0,59,25,59,6.91,Moderate Risk
1551,6,75,16,11,14,0,56,34,69,7.0,Moderate Risk
1552,1,67,19,13,13,1,50,30,60,6.47,Moderate Risk
1553,4,61,19,12,14,1,56,30,55,7.27,Moderate Risk
1554,3,62,20,11,9,0,53,33,67,6.07,Moderate Risk
1555,7,72,16,13,11,1,48,25,65,6.08,Moderate Risk
1556,3,61,18,14,14,0,52,30,66,6.38,Moderate Risk
1557,1,65,16,13,14,1,40,33,64,6.83,Moderate Risk
1558,2,72,20,11,10,0,51,33,67,7.5,Moderate Risk
1559,4,79,21,11,13,0,43,25,51,7.31,Moderate Risk
1560,6,67,20,11,11,0,59,32,52,6.93,Moderate Risk
1561,6,67,20,13,14,1,58,31,52,7.3,Moderate Risk
1562,1,73,20,11,8,1,53,28,55,7.21,Moderate Risk
1563,5,60,20,10,14,0,51,27,60,6.74,Moderate Risk
1564,6,61,19,13,9,0,51,26,66,7.28,Moderate Risk
1565,2,75,20,10,10,0,54,27,65,6.2,Moderate Risk
1566,5,71,21,14,14,0,57,29,57,7.42,Moderate Risk
1567,2,69,17,10,8,1,47,32,50,7.45,Moderate Risk
1568,1,78,17,10,9,0,57,31,60,6.92,Moderate Risk
1569,7,68,21,13,12,0,40,28,53,7.41,Moderate Risk
1570,4,72,16,13,9,0,54,28,55,6.28,Moderate Risk
1571,6,62,18,11,13,0,48,30,69,7.12,Moderate Risk
1572,7,77,18,14,11,1,52,33,63,6.71,Moderate Risk
1573,2,73,17,11,10,1,46,34,55,6.94,Moderate Risk
1574,6,61,20,12,14,0,53,33,64,7.49,Moderate Risk
1575,2,71,21,12,12,0,49,34,51,6.4,Moderate Risk
1576,6,65,15,14,8,0,52,29,63,6.03,Moderate Risk
1577,7,67,20,12,14,1,54,32,50,6.15,Moderate Risk
1578,3,61,20,11,13,0,53,32,68,6.31,Moderate Risk
1579,6,76,20,13,10,0,55,28,68,7.12,Moderate Risk
1580,7,70,19,10,10,1,47,34,61,6.94,Moderate Risk
1581,2,77,16,12,11,0,59,29,52,6.92,Moderate Risk
1582,7,61,19,12,13,0,43,27,58,6.48,Moderate Risk
1583,4,68,19,10,13,0,55,32,66,6.49,Moderate Risk
1584,1,74,21,10,8,0,48,30,62,7.06,Moderate Risk
1585,7,65,17,13,10,0,57,27,52,6.67,Moderate Risk
1586,3,65,19,13,13,1,54,26,69,6.45,Moderate Risk
1587,6,76,15,12,9,0,44,30,61,6.92,Moderate Risk
1588,4,76,18,10,8,1,42,29,58,6.44,Moderate Risk
1589,5,73,18,12,13,0,46,28,61,6.57,Moderate Risk
1590,6,61,15,13,14,1,57,28,57,7.44,Moderate Risk
1591,2,65,20,14,8,0,59,33,64,6.59,Moderate Risk
1592,6,75,16,11,13,0,45,26,57,6.34,Moderate Risk
1593,6,70,18,13,13,1,40,31,57,6.71,Moderate Risk
1594,1,79,19,14,9,1,56,29,55,6.34,Moderate Risk
1595,7,66,20,13,10,0,42,34,58,7.29,Moderate Risk
1596,3,79,18,11,9,1,47,34,67,7.42,Moderate Risk
1597,1,72,16,11,10,0,53,30,64,6.46,Moderate Risk
1598,7,74,21,12,10,0,44,29,60,7.2,Moderate Risk
1599,1,63,18,11,8,0,43,31,57,6.86,Moderate Risk
1600,4,74,21,11,8,1,51,26,63,6.93,Moderate Risk
1601,7,64,19,11,11,1,48,30,58,7.15,Moderate Risk
1602,3,60,16,14,8,1,55,34,67,7.03,Moderate Risk
1603,4,78,15,11,10,0,41,31,59,7.27,Moderate Risk
1604,7,64,21,13,11,1,54,34,63,6.71,Moderate Risk
1605,2,76,19,11,12,0,48,31,65,6.39,Moderate Risk
1606,6,68,20,10,10,1,56,28,56,6.02,Moderate Risk
1607,7,78,21,13,11,0,47,31,55,6.71,Moderate Risk
1608,3,72,21,10,8,1,41,32,66,7.27,Moderate Risk
1609,4,69,16,11,10,1,55,31,61,6.05,Moderate Risk
1610,7,73,15,13,9,1,57,27,50,6.4,Moderate Risk
1611,6,75,20,14,10,0,53,26,52,6.99,Moderate Risk
1612,2,74,21,12,8,1,57,26,63,6.53,Moderate Risk
1613,1,63,18,11,13,1,40,34,69,7.33,Moderate Risk
1614,3,61,19,13,10,1,40,25,53,6.83,Moderate Risk
1615,5,61,18,12,9,0,58,32,60,6.22,Moderate Risk
1616,1,64,19,12,11,0,49,32,57,6.87,Moderate Risk
1617,4,66,15,14,8,1,49,34,59,7.09,Moderate Risk
1618,1,76,20,11,12,0,53,27,66,6.28,Moderate Risk
1619,5,68,19,10,10,1,46,25,50,6.18,Moderate Risk
1620,6,61,17,10,13,0,44,27,65,6.01,Moderate Risk
1621,7,75,18,14,11,1,53,26,52,6.48,Moderate Risk
1622,3,69,16,10,11,0,49,30,58,6.51,Moderate Risk
1623,5,67,17,10,12,1,40,34,56,6.03,Moderate Risk
1624,5,76,20,11,12,1,55,34,64,7.48,Moderate Risk
1625,2,71,17,13,13,0,41,28,54,6.48,Moderate Risk
1626,1,62,17,14,13,0,50,27,62,7.08,Moderate Risk
1627,4,69,16,13,9,0,43,28,58,7.05,Moderate Risk
1628,6,63,15,12,12,0,45,29,68,6.34,Moderate Risk
1629,5,74,17,14,12,1,53,33,64,6.85,Moderate Risk
1630,6,74,18,11,8,1,56,27,54,6.19,Moderate Risk
1631,4,75,21,11,9,1,54,26,58,7.29,Moderate Risk
1632,3,67,19,14,10,0,56,30,53,7.22,Moderate Risk
1633,6,61,15,13,8,1,56,34,67,6.06,Moderate Risk
1634,5,73,16,11,9,1,56,31,61,7.12,Moderate Risk
1635,5,62,17,14,11,0,45,28,62,6.56,Moderate Risk
1636,5,62,18,13,10,1,58,27,53,6.35,Moderate Risk
1637,5,72,20,11,13,0,55,25,58,6.1,Moderate Risk
1638,2,78,21,10,10,1,54,33,59,7.18,Moderate Risk
1639,4,63,20,13,12,0,51,31,57,7.39,Moderate Risk
1640,5,70,21,12,12,1,47,33,67,6.93,Moderate Risk
1641,4,77,16,13,9,1,53,26,67,6.02,Moderate Risk
1642,5,79,15,11,10,0,49,25,55,6.35,Moderate Risk
1643,4,79,21,12,10,1,46,26,55,6.3,Moderate Risk
1644,2,63,19,11,12,1,48,31,67,7.37,Moderate Risk
1645,2,62,17,11,10,0,54,33,69,6.12,Moderate Risk
1646,3,78,18,10,10,0,49,34,63,7.25,Moderate Risk
1647,2,77,19,12,12,1,41,34,67,6.87,Moderate Risk
1648,7,69,20,10,13,0,58,25,53,7.11,Moderate Risk
1649,2,73,17,13,11,1,53,34,53,7.04,Moderate Risk
1650,1,71,19,11,13,0,47,32,53,6.2,Moderate Risk
1651,2,64,20,14,10,0,47,33,64,6.72,Moderate Risk
1652,1,66,21,12,14,0,58,31,55,6.88,Moderate Risk
1653,1,76,16,12,14,0,50,34,60,7.3,Moderate Risk
1654,6,62,16,10,10,1,57,33,64,6.7,Moderate Risk
1655,5,79,19,11,12,0,57,31,53,7.36,Moderate Risk
1656,4,62,19,14,9,1,40,33,50,7.25,Moderate Risk
1657,3,71,21,10,14,0,52,34,61,6.13,Moderate Risk
1658,5,73,20,13,11,1,45,34,69,6.39,Moderate Risk
1659,5,68,16,10,8,1,44,25,64,6.25,Moderate Risk
1660,1,77,19,14,8,0,57,34,59,6.67,Moderate Risk
1661,1,67,19,11,8,0,46,25,55,7.08,Moderate Risk
1662,7,64,21,11,9,0,45,26,66,6.4,Moderate Risk
1663,4,71,17,11,9,1,53,28,51,6.61,Moderate Risk
1664,1,66,20,14,10,0,51,27,62,6.66,Moderate Risk
1665,1,72,21,13,12,1,42,26,68,6.68,Moderate Risk
1666,1,72,21,10,11,0,53,27,64,6.47,Moderate Risk
1667,4,73,19,12,14,1,53,28,55,6.53,Moderate Risk
1668,7,65,17,14,10,0,42,34,67,6.98,Moderate Risk
1669,3,69,15,13,10,0,51,33,61,7.31,Moderate Risk
1670,4,75,19,14,11,0,54,27,68,6.03,Moderate Risk
1671,6,65,15,10,11,1,53,30,50,7.16,Moderate Risk
1672,3,62,16,13,12,1,49,31,55,7.41,Moderate Risk
1673,1,73,19,10,9,0,51,27,56,7.22,Moderate Risk
1674,4,70,18,11,10,1,54,29,60,7.14,Moderate Risk
1675,2,72,18,10,11,1,54,27,59,6.49,Moderate Risk
1676,6,73,21,10,12,0,55,34,64,6.93,Moderate Risk
1677,7,71,16,11,9,1,50,30,65,6.96,Moderate Risk
1678,7,73,17,10,11,0,46,30,57,6.49,Moderate Risk
1679,3,74,20,11,13,0,48,34,61,6.53,Moderate Risk
1680,4,64,15,13,13,0,43,29,60,7.18,Moderate Risk
1681,7,77,18,13,12,0,40,30,67,7.35,Moderate Risk
1682,7,65,17,10,12,0,55,30,61,7.07,Moderate Risk
1683,2,72,17,10,8,1,57,32,52,6.1,Moderate Risk
1684,2,65,18,11,12,1,58,30,64,6.59,Moderate Risk
1685,3,76,15,14,10,0,42,27,64,6.69,Moderate Risk
1686,3,77,17,12,13,0,48,27,62,7.16,Moderate Risk
1687,3,73,20,10,10,0,48,29,66,7.35,Moderate Risk
1688,7,60,15,12,8,1,44,27,57,6.45,Moderate Risk
1689,4,74,18,13,10,0,53,29,65,6.4,Moderate Risk
1690,7,72,16,13,14,1,52,31,52,6.91,Moderate Risk
1691,3,66,20,11,13,1,58,28,55,6.95,Moderate Risk
1692,2,66,18,11,9,0,59,30,68,6.88,Moderate Risk
1693,5,61,19,12,9,0,52,33,58,6.2,Moderate Risk
1694,1,60,16,13,13,1,43,26,57,6.17,Moderate Risk
1695,6,79,15,11,8,1,53,29,57,6.76,Moderate Risk
1696,2,67,15,11,10,0,59,29,66,7.16,Moderate Risk
1697,1,77,21,14,12,0,48,26,51,6.95,Moderate Risk
1698,3,62,15,12,8,1,55,28,50,6.25,Moderate Risk
1699,2,67,16,12,9,0,55,34,59,6.25,Moderate Risk
1700,6,75,18,12,11,0,40,27,61,6.22,Moderate Risk
1701,5,64,15,11,8,1,54,27,57,6.03,Moderate Risk
1702,7,74,17,11,14,1,57,28,64,6.29,Moderate Risk
1703,3,74,17,10,13,1,40,29,66,7.38,Moderate Risk
1704,2,75,20,11,9,0,51,28,66,6.29,Moderate Risk
1705,3,71,18,11,11,1,41,25,59,6.91,Moderate Risk
1706,3,60,19,13,8,1,41,27,61,6.47,Moderate Risk
1707,5,79,21,11,10,0,59,32,56,6.68,Moderate Risk
1708,2,68,20,12,11,0,44,34,54,6.73,Moderate Risk
1709,1,66,15,13,9,1,43,30,63,6.15,Moderate Risk
1710,1,72,17,10,10,0,51,29,52,7.06,Moderate Risk
1711,2,60,20,12,11,1,41,31,57,6.15,Moderate Risk
1712,4,63,19,14,13,1,59,33,62,6.7,Moderate Risk
1713,1,60,20,11,11,1,44,30,68,6.45,Moderate Risk
1714,7,62,15,12,12,0,42,26,59,6.93,Moderate Risk
1715,7,68,19,13,13,1,59,26,62,7.3,Moderate Risk
1716,4,66,18,10,8,1,56,29,62,7.03,Moderate Risk
1717,6,75,17,11,11,0,48,34,69,6.61,Moderate Risk
1718,1,66,18,14,11,0,54,28,64,6.84,Moderate Risk
1719,3,63,17,11,11,0,49,28,67,7.2,Moderate Risk
1720,3,69,15,13,13,0,58,25,67,6.41,Moderate Risk
1721,5,60,15,12,11,1,54,28,64,6.82,Moderate Risk
1722,2,73,20,10,9,0,46,31,60,6.01,Moderate Risk
1723,2,65,21,12,12,1,53,27,56,7.21,Moderate Risk
1724,5,64,15,11,11,0,52,26,67,6.86,Moderate Risk
1725,2,67,17,10,8,1,49,28,55,7.35,Moderate Risk
1726,2,78,20,11,11,1,57,31,69,7.12,Moderate Risk
1727,7,63,21,11,9,0,51,25,69,6.64,Moderate Risk
1728,5,78,18,11,8,0,46,33,62,6.7,Moderate Risk
1729,7,68,21,14,9,0,59,32,64,6.5,Moderate Risk
1730,1,78,19,11,14,1,45,28,60,6.4,Moderate Risk
1731,3,60,18,14,13,1,46,25,68,6.43,Moderate Risk
1732,3,62,16,10,12,1,59,30,63,6.74,Moderate Risk
1733,2,66,21,14,10,1,54,28,63,6.07,Moderate Risk
1734,4,67,19,14,12,1,47,25,54,7.31,Moderate Risk
1735,4,70,16,11,8,1,54,30,65,6.19,Moderate Risk
1736,1,70,17,11,10,0,43,33,54,7.41,Moderate Risk
1737,7,62,20,14,10,1,49,29,52,6.33,Moderate Risk
1738,7,77,21,10,14,0,43,32,56,6.86,Moderate Risk
1739,2,77,15,13,11,1,55,26,57,7.37,Moderate Risk
1740,7,70,20,10,13,0,51,33,55,7.15,Moderate Risk
1741,2,76,15,12,13,1,49,31,56,6.79,Moderate Risk
1742,1,77,17,10,9,0,53,26,53,6.64,Moderate Risk
1743,5,76,16,12,12,0,54,29,58,6.32,Moderate Risk
1744,4,65,17,13,11,0,58,27,63,6.51,Moderate Risk
1745,1,60,15,10,9,1,53,30,66,6.87,Moderate Risk
1746,1,61,16,11,14,0,59,29,55,6.09,Moderate Risk
1747,1,68,21,13,9,0,44,29,61,7.3,Moderate Risk
1748,4,68,21,14,14,0,59,31,60,7.46,Moderate Risk
1749,5,71,17,10,14,1,49,31,64,6.5,Moderate Risk
1750,5,63,16,10,9,1,43,27,66,6.81,Moderate Risk
1751,2,75,17,10,12,0,41,26,54,6.47,Moderate Risk
1752,2,62,18,11,11,1,49,25,55,6.19,Moderate Risk
1753,7,79,21,14,12,0,57,29,68,7.06,Moderate Risk
1754,2,79,19,10,12,1,58,25,50,6.47,Moderate Risk
1755,4,60,15,14,13,0,57,31,65,7.33,Moderate Risk
1756,1,63,18,14,11,0,40,25,56,7.4,Moderate Risk
1757,2,74,20,11,8,1,52,31,60,6.85,Moderate Risk
1758,3,67,21,10,10,0,57,25,60,6.01,Moderate Risk
1759,7,69,20,11,10,1,54,34,54,6.06,Moderate Risk
1760,5,71,21,14,8,0,59,33,54,7.31,Moderate Risk
1761,1,79,18,13,8,0,56,25,53,7.49,Moderate Risk
1762,7,62,15,13,14,0,49,26,53,7.17,Moderate Risk
1763,4,67,21,14,11,1,58,32,53,7.05,Moderate Risk
1764,6,66,20,13,11,1,41,32,69,6.86,Moderate Risk
1765,5,75,18,12,11,1,52,29,64,6.51,Moderate Risk
1766,7,73,21,11,13,1,49,26,63,7.26,Moderate Risk
1767,6,66,21,14,8,1,57,33,57,6.02,Moderate Risk
1768,1,65,21,10,14,1,58,28,64,7.22,Moderate Risk
1769,6,67,21,14,9,1,54,26,62,6.61,Moderate Risk
1770,6,70,20,10,12,0,41,25,53,7.18,Moderate Risk
1771,5,61,19,11,11,1,42,25,54,6.7,Moderate Risk
1772,4,71,17,10,8,0,56,26,66,6.18,Moderate Risk
1773,1,71,18,14,11,0,53,33,50,6.37,Moderate Risk
1774,4,60,20,11,9,0,54,27,58,6.51,Moderate Risk
1775,4,72,17,13,11,0,46,34,60,6.1,Moderate Risk
